id,name,description,weight,picture,quantity,stylename,type,rules,redeemable
143,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
144,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
145,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
146,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
147,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
148,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
149,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
150,Like-Comment-1min,"Like [quantity] comment(s) within 1 minute of Posting Time",1,like-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c , likes l where l.facebook_user_id != c.facebook_user_id && l.post_id = c.comment_id && l.fanpage_id = c.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && (l.created_time - interval 1 minute) < c.created_time && l.likes=1) as a""}",0
151,Like-Link,"Like [quantity] link(s)",1,like-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1 ) as a""}",0
152,Like-Link,"Like [quantity] link(s)",1,like-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link'  && l.likes=1) as a""}",0
153,Like-Link,"Like [quantity] link(s)",1,like-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
154,Like-Link,"Like [quantity] link(s)",1,like-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
155,Like-Link,"Like [quantity] link(s)",1,like-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
156,Like-Link,"Like [quantity] link(s)",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
157,Like-Link,"Like [quantity] link(s)",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
158,Like-Link,"Like [quantity] link(s)",1,like-general,250,NULL,default,"{""sql"":""select (case when (a.a  >=250) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
159,Like-Link,"Like [quantity] link(s)",1,like-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
160,Like-Link,"Like [quantity] link(s)",1,like-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >=1000) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && l.likes=1) as a""}",0
161,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
162,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
163,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
164,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
165,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
166,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
167,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
168,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
169,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
170,Like-Link-10sec,"Like [quantity] link(s) within 10 seconds of Posting Time",1,like-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 10 second) < p.created_time && l.likes=1) as a""}",0
171,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
172,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
173,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
174,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
175,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
176,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
177,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
178,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
179,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
180,Like-Link-1min,"Like [quantity] link(s) within 1 minute of Posting Time",1,like-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from(select count(*) as a from posts p , likes l where l.facebook_user_id != p.facebook_user_id && l.post_id = p.post_id && l.fanpage_id = p.fanpage_id && l.facebook_user_id = :facebook_user_id && l.fanpage_id = :fanpage_id && p.post_type='link' && (l.created_time - interval 1 minute) < p.created_time && l.likes=1) as a""}",0
181,Comment-General,"Comment on [quantity] object(s)",1,comment-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
182,Comment-General,"Comment on [quantity] object(s)",1,comment-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
183,Comment-General,"Comment on [quantity] object(s)",1,comment-general,10,NULL,default,"{""sql"":""select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
184,Comment-General,"Comment on [quantity] object(s)",1,comment-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
185,Comment-General,"Comment on [quantity] object(s)",1,comment-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
186,Comment-General,"Comment on [quantity] object(s)",1,comment-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
187,Comment-General,"Comment on [quantity] object(s)",1,comment-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
188,Comment-General,"Comment on [quantity] object(s)",1,comment-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
189,Comment-General,"Comment on [quantity] object(s)",1,comment-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
190,Comment-General,"Comment on [quantity] object(s)",1,comment-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id ) as a""}",0
191,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,1,NULL,default,"{""sql"":"" select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a""}",0
192,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a ""}",0
193,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,10,NULL,default,"{""sql"":"" select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a""}",0
194,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,25,NULL,default,"{""sql"":"" select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a""}",0
195,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a ""}",0
196,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,75,NULL,default,"{""sql"":"" select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a""}",0
197,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,100,NULL,default,"{""sql"":"" select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a""}",0
198,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,250,NULL,default,"{""sql"":"" select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a""}",0
199,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a ""}",0
200,Comment-General-10sec,"Comment on [quantity] object(s) within 10 seconds of Posting Time",1,comment-general,1000,NULL,default,"{""sql"":""select (case when (a.a  >= 1000) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 10 second) < p.created_time) as a""}",0
201,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,1,NULL,default,"{""sql"":""select (case when (a.a  >= 1) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
202,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,5,NULL,default,"{""sql"":""select (case when (a.a  >= 5) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
203,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,10,NULL,default,"{""sql"":"" select (case when (a.a  >= 10) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a""}",0
204,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,25,NULL,default,"{""sql"":""select (case when (a.a  >= 25) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
205,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,50,NULL,default,"{""sql"":""select (case when (a.a  >= 50) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
206,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,75,NULL,default,"{""sql"":""select (case when (a.a  >= 75) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
207,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,100,NULL,default,"{""sql"":""select (case when (a.a  >= 100) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id&&  p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
208,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,250,NULL,default,"{""sql"":""select (case when (a.a  >= 250) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
209,Comment-General-1min,"Comment on [quantity] object(s) within 1 minute of Posting Time",1,comment-general,500,NULL,default,"{""sql"":""select (case when (a.a  >= 500) then 1 else 0 end ) as flag from (select count(*) as a from comments c, posts p  where c.facebook_user_id = :facebook_user_id && c.fanpage_id = :fanpage_id && p.fanpage_id = c.fanpage_id && c.comment_post_id = p.post_id && (c.created_time - interval 1 minute) < p.created_time) as a ""}",0
